"length","fdr"
280,0.700761112663689
1320,0.013595684063127
1460,0.163674331077026
339,0.0204127455885464
1284,0.0577577055196699
1477,0.0713906225929804
356,0.0265852073238411
3335,0.0395836495028273
806,0.36750045423868
281,0.0924574026541723
681,0.0863994333894726
746,0.264970092547755
1167,0.0399427152209588
276,0.0890164992104712
273,0.0765870439621417
3113,0.134646011279619
259,0.195833679168443
653,0.111120049296362
673,0.137257267552603
2242,0.231984657259849
2065,0.109850637251633
3648,0.0687442604406461
321,0.0751063282075254
3788,0.0363078295920791
263,0.339626158516951
2474,0.14943619536622
219,0.0259473623687122
877,0.0472419361278466
869,0.0402560784784879
1569,0.163422100208204
856,0.227390429859685
269,0.322085450901647
277,0.029370699392962
214,0.145654464664062
201,0.698403854747364
238,0.457012449033149
274,0.241127612563656
661,0.169020945417616
1816,0.0167575475555678
254,0.0618214684007754
518,0.0417403532934026
1330,0.0551659656863523
612,0.0758740017164472
977,0.0956369546375873
271,0.0895535912513971
213,0.0984588386525147
632,0.29544687598671
230,0.298198557041543
326,0.115478734749499
2832,0.159303679579588
1143,0.0713222820068803
216,0.0691374253605586
567,0.261330653532451
845,0.0355013688663279
249,0.00372124685076681
2345,0.0912446956949587
389,0.100638647797016
328,0.462728224708285
601,0.0439889207412695
2439,0.0644839295004458
257,0.0115822509241942
503,0.0967529979701693
2389,0.0793822786163888
682,0.0914996115822657
480,0.205827755693997
205,0.0888409334431177
225,0.682369744780489
3916,0.0187017743563672
1471,0.038965607278997
497,0.386236245562634
499,0.015083521315667
250,0.328632026944147
206,0.304959107356895
204,0.165659104096393
1531,0.0158787997262052
249,0.10830043001207
203,0.00332767953248732
262,0.0686938016309015
2468,0.120910564018962
284,0.0855136098585099
202,0.0256487639290877
7192,0.0369252641856633
435,0.0920092612586029
320,0.128204973632335
1957,0.0362277880639679
4116,0.0471095713976335
1332,0.0755268176333306
436,0.0314797828780144
1570,0.0252767233047691
261,0.498400780071426
256,0.921742874630912
294,0.328752282712719
3910,0.0332914697129209
2561,0.0475144309746987
967,0.128685288794647
3959,0.0402267963421171
449,0.432728440848392
357,0.343009353070506
1232,0.241985945446737
1671,0.107217493442105
1347,0.0138209428134705
1885,0.105652576170021
217,0.113659713918781
517,0.0433644678858404
217,0.210265404588193
786,0.227399658002802
1705,0.0527173830621849
240,0.116236918465339
1111,0.0268903951844223
2325,0.0396690450016384
276,0.495225852577846
2007,0.0585565689664468
238,0.723754298269016
249,0.523406589469612
4040,0.0923318857980499
920,0.152455345038607
302,0.131804609485775
1014,0.0503009674478474
524,0.0953883926023912
254,0.065683872989394
3382,0.162257052104097
287,0.0852759734294279
4244,0.104656527924609
209,0.380840775953147
1455,0.106188929062646
404,0.17636923206526
2727,0.0321549211621455
3808,0.0684650555473696
2426,0.24831189337251
5189,0.0345308125591263
280,0.36460178072712
270,0.48903310710365
213,0.2636519932261
225,0.0439889207412695
1756,0.102271277733039
599,0.433700831910421
375,0.0645677338663062
960,0.182782777382674
366,0.0221983795022955
3326,0.0360978158934351
265,0.256508133652381
342,0.165146892603227
1720,0.0680507699496598
498,0.666109611707504
4212,0.0329146230447476
1054,0.254809319807325
2520,0.102300072788751
331,0.0992580031623213
373,0.152342165336517
298,0.0342025180989673
579,0.211692584398863
1785,0.033815525657839
2618,0.230381105664139
2398,0.137752683152939
1231,0.231324508716211
725,0.17483073275977
306,0.0180921955282489
277,0.0355013688663279
2618,0.0403354623784472
1767,0.0317130843952021
1440,0.0662554499208665
471,0.23118152827119
2381,0.0545573256290759
2250,0.0953883926023912
391,0.0970069228936981
8890,0.0338182465246303
272,0.437991290068087
17727,0.0512721977808088
1743,0.0395836495028273
392,0.395260078408919
4126,0.0435918907583255
2465,0.357941771733559
2017,0.119107491856498
1995,0.0398385504069848
2568,0.0522227213516082
1992,0.0650324683524496
4784,0.126690308179153
209,0.147298129714477
229,0.0354885373823344
294,0.0975321006965596
315,0.135094627246466
3920,0.0361271395989832
1679,0.098751967911948
1079,0.138441055119346
263,0.0821830849098304
393,0.781711168987363
1841,0.0503009674478474
232,0.0656994758630009
1096,0.521387806878528
467,0.185790620704615
222,0.0217179820641734
3436,0.032678009530313
1460,0.0809883096849941
1296,0.13184704578751
292,0.0983378744116957
4439,0.0787822579648186
956,0.103419599813185
262,0.410524811145482
265,0.771219662153614
3152,0.0619362520004723
670,0.0867085802021399
1673,0.065683872989394
2846,0.0670759249984911
701,0.212555437922945
261,0.0300041758058756
233,0.0810582975002269
2838,0.136812722802935
2227,0.0980343534141345
581,0.132181931449351
226,0.942639537085306
852,0.338924456359957
2077,0.0527173830621849
693,0.0518695582716132
2051,0.0778784578463573
294,0.0633892123775336
783,0.0517992329612367
269,0.764217252495855
2226,0.10670177765861
401,0.143919584921239
320,0.670584287928497
2118,0.0488925996914137
1654,0.0890383448646423
1293,0.223702295880815
878,0.0527071692806076
1993,0.0830932780134811
1756,0.0539651062965277
3248,0.0768092679837059
2573,0.0821902186449855
383,0.203557495738853
208,0.120797316873313
368,0.118634015107119
818,0.159941333186749
4111,0.0298164009171913
265,0.581093241610127
1301,0.340969364371301
1753,0.0273984529969429
269,0.0428874422684736
1177,0.0172404294342564
3940,0.0407593890800993
387,0.13728502787748
212,0.065683872989394
2717,0.115949977808798
2319,0.0576197254517061
204,0.116106884776507
461,0.230355681448058
253,0.124108658629442
7371,0.0607586655821974
551,0.0219502127502993
201,0.0167575475555678
879,0.0348185840116428
1930,0.191440733025551
972,0.0506865555463611
717,0.0217179820641734
2415,0.301677541226768
424,0.184482498362625
230,0.118975046036552
260,0.141198786758717
3462,0.0605900380029219
578,0.310190451266987
205,0.91413592420392
3049,0.0392104354517856
317,0.684911432284738
2139,0.143178144727591
2183,0.0651170463478706
328,0.396012911725543
2548,0.125136833874357
1059,0.0573604460396393
267,0.16552404031923
1408,0.0949986100386879
1196,0.0521205361850412
3540,0.0303392413866429
2706,0.168089444788321
1716,0.0921479822207197
293,0.136794598595985
2169,0.151251060638146
5156,0.0724284613642787
697,0.152953791004433
1436,0.0448621467206289
721,0.0610002572564549
1324,0.176206759112348
1172,0.0363078295920791
284,0.0729970139056091
201,0.997682914116166
1069,0.389501662524665
512,0.0663415404959186
5234,0.0760511393639428
301,0.0422867405010942
1850,0.200828681398052
2229,0.0556869757355257
228,0.0543256888756064
523,0.134439363973599
244,0.396396692071454
835,0.0620071876464993
527,0.120305052902062
3568,0.145111530579081
3563,0.03324574030012
937,0.0471465714764986
206,0.464911441753452
1115,0.0383693844377425
5670,0.0690821187356938
644,0.0499009049124243
2064,0.071040137759744
222,0.0527728337197536
240,0.0741731449587591
395,0.265702152258876
201,0.16157508693583
4029,0.153303911213764
225,0.998594014953958
266,0.108319102604936
917,0.21693890595438
884,0.0481186408863821
279,0.275552480848457
222,0.0181941184011809
5913,0.055072621722537
1013,0.575111077495047
1392,0.0949134248973515
216,0.37126012073819
250,0.0758275968073922
306,0.00651411410039476
1226,0.0440298436409166
369,0.193805479026311
518,0.0467164294466092
224,0.015083521315667
1749,0.126935290853614
1092,0.0728156170196623
250,0.0392104354517856
822,0.324096498732301
373,0.093561167901056
707,0.0413853921908436
523,0.00651411410039476
563,0.119410140005369
603,0.170233614085611
2141,0.143178144727591
1763,0.0652132956424858
508,0.065683872989394
1130,0.124770956088168
920,0.114813816437626
2853,0.197411132851775
1968,0.0837194405919036
1621,0.0923705941892862
436,0.038166230035141
515,0.0927261302396447
312,0.108563534452565
3218,0.0717519047330398
2023,0.0366157964574448
509,0.175808789638361
1709,0.166140510373351
1903,0.120496952530053
3644,0.0477838421744496
525,0.501167977644841
3343,0.196537792903828
2929,0.108988826800965
2703,0.109117772028906
2512,0.182910702401732
916,0.0424605204762502
2544,0.0398385504069848
476,0.0765782994459272
1721,0.0641920570076786
1206,0.0604058702751865
220,0.432615924733818
268,0.0451834429887506
249,0.0764634526313471
1251,0.0736812261927412
3921,0.0402267963421171
255,0.339123497974335
536,0.119006431964288
3532,0.096175194219833
2586,0.0455032139768471
3097,0.0705567657856654
1809,0.13904602428097
4178,0.13498085569887
248,0.500243481689208
669,0.313921678858988
1516,0.141424594309413
2467,0.117692968390876
4115,0.0298164009171913
3372,0.0401327673640155
2999,0.061796769889848
262,0.00372124685076681
222,0.0371945948578761
959,0.0630447249410394
3313,0.0619362520004723
285,0.049901371870398
235,0.105129289258771
1361,0.0565242501657428
210,0.710770004467999
755,0.124263070051609
1643,0.0594859878214563
546,0.126662180596512
362,0.187462063243628
223,0.507381228729237
4389,0.0315889862480315
2270,0.0943298612862916
4454,0.0370782265724263
2491,0.149357707969662
225,0.0822698342427992
646,0.0444129128475748
374,0.173123118382141
401,0.0387550403351139
3125,0.058030967913619
237,0.0218540597941602
1838,0.113342861855831
1476,0.0459594906698997
252,0.117977276255656
1208,0.0355013688663279
2732,0.152770822851094
1688,0.143868890607507
392,0.0355013688663279
811,0.0810480548584723
224,0.0443831877188318
796,0.190118012523348
1850,0.0633736207760957
334,0.0354405296989029
8429,0.120910564018962
3438,0.134074882386792
285,0.229228140088431
439,0.0478128041786649
313,0.144082019206829
284,0.0700792952594722
439,0.0468196961589763
250,0.0370664388464081
410,0.467910229407153
490,0.494355332759111
211,0.0552121444999011
305,0.0383215147777845
1573,0.0662099458034844
661,0.0288729665631197
309,0.0331370216678432
3335,0.0953100084096239
289,0.0052080463915983
232,0.015714281026574
250,0.0972720473218746
941,0.0788630899886751
342,0.109864919663878
1829,0.0122894134591291
2584,0.0963455182454027
235,0.159659870850283
241,0.00651411410039476
912,0.102334088786937
749,0.145571756542946
1841,0.143010535163108
299,0.735283204609147
1751,0.101616194355479
1598,0.0733429105800226
997,0.157730043387519
5350,0.0539168349912172
238,0.563169843951211
1280,0.335136796909321
945,0.0304836865586154
1575,0.161042174109817
998,0.105540475309661
205,0.393709319823508
607,0.0745312828235486
2917,0.0376598491588018
577,0.150301510874937
2147,0.0693732030722448
851,0.0383650586488151
1086,0.0826512126055104
1155,0.280563237786493
536,0.0741234405127353
1028,0.0696373487176761
277,0.756506866464349
277,0.667779567451691
346,0.0455032139768471
264,0.0348185840116428
2112,0.0569977053783667
1711,0.0532856125195817
2886,0.102782578029012
2771,0.0578072216787467
959,0.0895633747247457
206,0.894091946399067
1852,0.0771618050256066
1081,0.0537301152711382
1764,0.128172370622529
811,0.106655206728942
1367,0.170810754220287
739,0.649334517031129
202,0.0904208230802909
360,0.12133975483851
3686,0.286848047219936
408,0.137045930874898
620,0.0402393234576516
644,0.0212801131058753
3320,0.0523583686140716
428,0.0729174518827512
1972,0.0736168732629711
2821,0.112931029693651
1021,0.0636858293237105
528,0.0400004103648143
343,0.130680705962406
213,0.313985057963055
555,0.0513698699420634
548,0.417795448722341
317,0.0281352411921743
3183,0.0845731120375926
2640,0.175883934539548
2307,0.0386368837585531
1326,0.227928175343077
268,0.666187383610559
1436,0.063519454788144
201,0.284763481064773
474,0.419984231179146
413,0.176475459726533
614,0.441920784012631
464,0.051604821019824
2404,0.131239626173133
236,0.0924529936332092
1558,0.115975802091636
737,0.113494386437764
680,0.0891312580888913
545,0.0663415404959186
467,0.00958133534744647
1144,0.28646221763598
275,0.0502394177919672
299,0.107123205287447
702,0.230883323993286
258,0.769657444158485
1711,0.250523206471706
373,0.473101129793413
3857,0.0815282257297415
986,0.103779772635411
4629,0.187530346626895
1294,0.120256506029473
629,0.0455032139768471
1716,0.0718320743785422
293,0.0822062358913258
216,0.0613424326938817
1090,0.191008191065695
715,0.164711732942398
258,0.0350003273855785
737,0.0807922271709487
4531,0.0664428435633464
513,0.363062934541588
477,0.0945630877482022
3309,0.232324519038297
444,0.324905431915998
277,0.116107929878659
802,0.0636858293237105
1847,0.426586129613559
448,0.223002647007533
1463,0.11909040611124
904,0.183465242964639
287,0.495831052335648
209,0.676973353732344
1461,0.0612562296897377
921,0.176787285117699
7633,0.0951874861066264
4445,0.0277292652333733
225,0.800840587242602
955,0.0615053523285807
573,0.0606279333819166
208,0.770972069112606
951,0.129301775715145
750,0.0853853439271638
4185,0.0794578929055274
258,0.220453934346255
2305,0.0458138014312741
257,0.0782225219071844
223,0.614590699954536
2938,0.0777113301490999
1705,0.0052080463915983
479,0.13566956567885
469,0.102800935667719
232,0.032465294133275
1735,0.0665969241387004
658,0.178685676311594
285,0.0983550508465658
4056,0.141757958125434
337,0.340425246976033
985,0.173559306333354
1292,0.0665182821512193
352,0.289691927922037
357,0.0927440734198015
1602,0.0468196961589763
985,0.187990416760889
349,0.112651410551564
1483,0.0484052594950446
985,0.214196392757502
346,0.594178288215002
501,0.292482801246894
984,0.466353750030121
1507,0.0360978158934351
1649,0.1628733045114
234,0.418395829545599
207,0.0837396470583699
256,0.0586423805838539
285,0.316487663429363
3610,0.0392104354517856
1856,0.295143245516889
1131,0.165639563714017
478,0.0796455108167439
209,0.542337436450927
541,0.0484209523626697
3687,0.0455032139768471
7805,0.0455032139768471
1684,0.135942536679729
274,0.0618214684007754
221,0.0355013688663279
254,0.113659713918781
1121,0.175188893468405
227,0.0448621467206289
456,0.0697076366452943
786,0.0617691408709439
242,0.0468196961589763
985,0.223227597838562
307,0.0403354623784472
4044,0.0277292652333733
793,0.176411520636787
325,0.738128283347906
424,0.222834078009352
3321,0.0435918907583255
2730,0.258260655707124
1777,0.0920278339930507
294,0.175022146153596
424,0.0736218185420243
1237,0.0565242501657428
3431,0.0546375516359084
971,0.119006431964288
2989,0.158526043835865
506,0.276402893913605
1161,0.160570202162255
772,0.235907706198497
1157,0.0652132956424858
371,0.0444126612026914
532,0.0426500007252107
273,0.164993012177228
210,0.108563534452565
1934,0.0848105372688037
1881,0.161111277413662
427,0.497616679575267
1171,0.0292539261389633
218,0.193451658217916
605,0.0332914697129209
1843,0.192588783902322
393,0.0210063064205906
3231,0.0581840319984281
1862,0.103611196037118
2594,0.0570385658786393
240,0.190037751191799
291,0.0879794947014852
400,0.107837870793074
1260,0.132759292659568
2464,0.0952587797499606
237,0.259433605549029
915,0.185233105825536
1723,0.0618728476999515
6549,0.0979620589295203
281,0.0403354623784472
1683,0.0213611317534831
971,0.0507383801439735
380,0.187916516344634
3157,0.0920508451450179
1768,0.213518457043142
1609,0.0285529134899794
4473,0.0198191904302078
247,0.194476980243166
4499,0.032678009530313
368,0.360094267439157
363,0.0794711637888292
2336,0.0403354623784472
268,0.121560631651977
1134,0.265302264370367
2428,0.049619181368742
237,0.218789483310433
1003,0.0420892351478035
757,0.080599758488043
311,0.0607038358769009
661,0.279775472013803
311,0.0493142160583556
221,0.226903564659705
2695,0.112029413864271
220,0.102846337886082
215,0.192852060425697
525,0.127673990885978
1160,0.0266182893463093
1553,0.145204933132091
2303,0.0298164009171913
768,0.288603193998822
477,0.382154411501009
278,0.180298841423441
1167,0.0102126729978612
347,0.00563768368312266
4439,0.0249449200847005
263,0.103106705670797
2798,0.117110387128081
480,0.135097173175366
2821,0.144209144949434
2366,0.115875081596924
384,0.19094120921663
4477,0.0523583686140716
1580,0.0892930395281599
208,0.0703649281119688
2566,0.103611196037118
236,0.0363078295920791
2410,0.0314599550562333
752,0.0525545799241609
224,0.0250281739138454
261,0.413212358839915
2017,0.0711020755193627
1980,0.191143973344927
2443,0.114365839635771
738,0.192165380899494
269,0.564905699602722
2239,0.013162522103199
2772,0.069993279865021
628,0.163289793399467
483,0.0754396871510611
1142,0.100495788848401
2079,0.129631471047363
3227,0.0619837924072539
765,0.0412020131783512
432,0.193843762085173
1025,0.126882145326398
1222,0.142997338104565
1646,0.046230571681282
216,0.115687465489386
930,0.200521347330561
5278,0.0525071056002624
1165,0.118947696928103
3401,0.0607962694227158
1584,0.120222582370946
231,0.090694087940281
1688,0.0555684436318993
2168,0.307704421374684
855,0.518912226066194
4065,0.0376598491588018
391,0.0647840576026463
240,0.0782494766574759
870,0.0633229832156301
610,0.0827586515708766
3396,0.0453537606667969
229,0.0492545536623149
1001,0.0673211299109959
1553,0.0966054583588083
1301,0.0838160657832504
489,0.262890825546154
249,0.30812439745939
3159,0.134239985108419
349,0.240381193852289
5791,0.0194409175023
215,0.0538865035330135
629,0.0860069686193424
526,0.0927408791739763
2673,0.20736095888009
324,0.062779020913181
265,0.0626723585902272
520,0.208431910738541
3613,0.051604821019824
731,0.327116245329124
2155,0.255660315605644
876,0.0697076366452943
2461,0.108229384177593
427,0.100477897856349
253,0.269964681303544
301,0.0052080463915983
231,0.140922791294794
421,0.136602139705959
1655,0.0259473623687122
248,0.504638069667125
568,0.0612231081447534
2121,0.074684244447797
3265,0.209805261744537
2587,0.112006710399947
203,0.16149598756253
1007,0.242030640493212
3537,0.0157967799714758
260,0.0342517796059404
414,0.182372592039997
1054,0.244512531457386
353,0.106626509288241
559,0.0505734709546804
8598,0.0557149188257468
3005,0.102411707851024
379,0.786946182357047
291,0.0100049312259651
2033,0.0352494290878006
1053,0.0488925996914137
542,0.488021344121068
390,0.401297292031087
234,0.480239588118737
277,0.0456357603848964
1387,0.0456357603848964
257,0.0936374588446767
3309,0.114375613691739
955,0.576899347243355
236,0.03324574030012
715,0.0897232805394217
4262,0.0888940320789887
2628,0.083271712673537
254,0.0376598491588018
250,0.00651411410039476
3907,0.0450398962620262
542,0.0616126777897435
4152,0.231361011854227
229,0.0397605918500158
242,0.00651411410039476
857,0.252848328269153
1234,0.0455018731356576
298,0.204642623309479
6616,0.0503009674478474
245,0.965816631783092
1144,0.0629171910831023
6648,0.145379015818294
362,0.0810879555355691
226,0.174461029689702
326,0.825011532991046
371,0.182619265034651
578,0.0943407791713409
216,0.0167575475555678
392,0.0796553936597275
5310,0.0952810918205955
382,0.155055827147078
346,0.171410303782821
408,0.129006674009522
340,0.554095913774883
644,0.0732129953256208
323,0.0385658555503694
329,0.0944158841102314
433,0.377483800596616
230,0.693670315375383
428,0.255642472318091
3892,0.144461723236654
548,0.577060106879436
5560,0.0873402473253478
3626,0.0660557410011697
268,0.0207940696383158
1739,0.388456565063357
204,0.0817287239087256
685,0.11453399071025
668,0.33314661761768
262,0.39474718466603
266,0
2036,0.22421907426607
2182,0.284481492976108
503,0.100747123616958
803,0.275810138865442
236,0.0958773599030907
263,0.19599062873086
471,0.123974257262223
868,0.0700894100956463
324,0.0661657681929106
522,0.169774481369339
380,0.13193411492843
504,0.265965711818527
216,0.830316541155769
273,0.189924495881165
439,0.145830315236179
264,0.131532864743167
297,0.412884956861612
299,0.0704273675602003
346,0.879739557411546
2125,0.280983689503649
1217,0.104962451808471
379,0.239846781372782
237,0.473204079054121
329,0.0731920060378544
1498,0.144286167920857
235,0.365592192696845
588,0.161786905941106
1713,0.316540082113295
1672,0.105601594674097
408,0.140301559750658
318,0.0686002959287965
466,0.114716169020015
324,0.0888236088257333
381,0.165546452798056
238,0.199504967074518
2006,0.0873531923213529
719,0.378029753996527
796,0.237105703851458
250,0.342854410016649
310,0.804131724288657
925,0.405047616480876
1922,0.138438214560162
237,0.117060904306572
245,0.0213614098568227
1229,0.0576279623316537
385,0.0514089386623141
1661,0.0717255109160163
608,0.13964884004173
579,0.124263300582336
962,0.131608391396106
310,0.127458280581673
296,0.0695923300742682
1768,0.0868939568810095
1109,0.537081070606481
376,0.721172672182118
289,0.478963824637976
406,0.21728817072205
397,0.358560036602452
1270,0.270845371792602
2137,0.0813690087424156
344,0.766456229001451
279,0.166814888868625
329,0.281221715846667
1562,0.179585250948702
435,0.0452152392455867
3685,0.126424180723531
1725,0.243182130105664
325,0.0665014644729913
1606,0.203627245529484
2245,0.225245218395725
448,0.303227846879276
292,0.0612763222243444
513,0.341509855623372
305,0.10622469382443
455,0.09051563042315
811,0.0904938818759277
371,0.0656463593705196
514,0.106113153604165
424,0.365592192696845
248,0.589653182122281
1530,0.109973399602669
247,0.569584570362027
603,0.162017494634448
408,0.168585905618359
401,0.534853379281068
4279,0.120266770511785
1123,0.19982370880153
531,0.110769403064704
582,0.194194910233146
318,0.307991862045457
1402,0.507368087616702
410,0.0542366823128906
228,0.311173406285262
573,0.20363061085909
228,0.0799007884311384
287,0.785317546712764
5320,0.105241207479158
910,0.368546196366262
924,0.131783852812046
332,0.0941779478007452
231,0.054033382370536
250,0.257910569046826
633,0.321486377831037
2175,0.0572297694827621
1893,0.103495575596561
2207,0.205781437769881
2518,0.14336051347053
2295,0.11775760607462
2285,0.126730428656604
249,0.187626861087886
295,0.421234505524512
426,0.223441861116307
1877,0.369110896870802
307,0.758260739560192
233,0.105139019678403
381,0.537084511223336
243,0.873965793044378
454,0.0169823680288866
534,0.30806452106057
483,0.0959784926681753
306,0.0587613554125063
567,0.330887458639049
2267,0.193088054996414
248,0.163694378517348
963,0.21770254494655
348,0.234724104447594
867,0.0799007884311384
227,0.820451639881999
2138,0.0596121632409613
329,0.088240592007173
350,0.101456217438581
523,0.29025554974152
2089,0.0654458623368228
535,0.062387787920538
684,0.114072431668349
417,0.224357264914022
1648,0.260068200372199
351,0.217913932567912
281,0.452528954738202
3574,0.062568758582755
348,0.271114923454085
399,0.224458758677807
722,0.135416148819163
386,0.211775235193595
876,0.133408560705279
301,0.065661549329331
349,0.23070751292035
283,0.024418115781444
434,0.550330694036633
469,0.105255049080785
236,0.260422030575303
2269,0.154378374346533
356,0.288015100744396
231,0.0463492080587897
878,0.107290315650841
310,0.157852558504408
3141,0.366141093976716
295,0.433685096063033
282,0.083172761288439
261,0.538888012174936
265,0.0843605466409817
4604,0.111503174779915
682,0.254889007201402
648,0.0799007884311384
286,0.274052884553668
741,0.500433965575489
367,0.543367842134979
515,0.340466635281894
671,0.388163904375594
204,0.237110164013084
625,0.193198600281715
767,0.274028132852949
3978,0.328066459474865
376,0.467856507986344
346,0.0378276751988617
432,0.726264015927895
1525,0.289983732049923
267,0.0165847714208483
208,0.48747260580598
209,0.129469135861794
265,0.529728883988405
970,0.115052284376158
256,0.223861110976288
314,0.26745789646338
284,0.529839690507635
533,0.228099921647206
603,0.0940343438336594
1288,0.273873542847914
268,0.0982344764768582
225,0.258426861919883
3313,0.0605818260050344
2456,0.10493930458286
394,0.414905486614112
2202,0.12907385266866
251,0.598321555099425
3691,0.109754859716386
643,0.0676506902728222
1745,0.158774925552992
1203,0.188861737997774
330,0.439892816181237
203,0.117209953563708
5153,0.0790275171121751
441,0.275375378908383
1542,0.268793484575035
3853,0.0816340809570834
752,0.162888785283343
596,0.170057449622214
316,0.445925846471448
265,0.093702227664393
495,0.046377534870905
587,0.0912144674400489
311,0.297921568813843
652,0.714597351232251
619,0.163409358892711
4830,0.0660557410011697
1454,0.130179072979511
365,0.566704354120504
483,0.0639294868239774
299,0.058620920869986
907,0.151421343416063
844,0.135371733704256
501,0.230790822326161
377,0.459260854152968
231,0.294728483627779
1706,0.15168768008008
234,0.033210402096244
2202,0.0988476940022986
1651,0.11644976158239
1361,0.186030523326555
662,0.318389871392051
550,0.20224381446996
2116,0.159224730232001
247,0.223740522345642
392,0.158542475337309
321,0.108253676151495
968,0.100788087385607
792,0.218873151955492
278,0.135899256964217
2024,0.107811029426936
246,0.276679231785122
1078,0.164718322100089
2147,0.0950983948256937
367,0.836406273824525
401,0.357640943889955
993,0.104780227596371
961,0.65167466063979
328,0.108983502548426
553,0.236120999707487
937,0.0662088383422981
373,0.0560056348591922
323,0.116837431053439
239,0.835538758466243
2473,0.263848621977966
890,0.177426735773517
298,0.387627228073588
202,0.16549632898861
223,0.150151003863756
1200,0.230833524890123
765,0.223311166399498
481,0.190981085966675
324,0.32384670887167
511,0.0545547538802411
228,0.797884021704357
348,0.0629800875946579
321,0.65781150767854
319,0.083249264531345
225,0.806964390460218
232,0.268519090716203
348,0.287102182779179
491,0.449103494390128
1731,0.257571853908448
526,0.265699802099898
598,0.280253845250497
1159,0.103601628910066
1891,0.293573572582348
3289,0.0941629345632965
477,0.189718282023773
768,0.335102395586599
537,0.196879197281575
473,0.276119019386119
3706,0.0558755678434807
308,0.367535712356636
342,0.259656755310016
316,0.486062326749363
2086,0.0756859341303878
1714,0.235028709826711
322,0.510467400518567
1150,0.266385379210506
207,0.307491547967468
331,0.171331198621819
985,0.123506141387855
2571,0.190342587835594
824,0.461747697756573
1989,0.0759934639167631
503,0.10622469382443
458,0.0707178368527812
2918,0.153683454154565
275,0.715143947483338
846,0.575908591056638
2518,0.123672189291263
211,0.173576283874716
227,0.0656463593705196
653,0.375597217557747
365,0.33172183483749
594,0.765025927755433
221,0.0473932628573266
368,0.318075906750286
1408,0.257226929646567
649,0.328811720523861
514,0.130899717969391
528,0.186704831541249
692,0.225609996951755
584,0.304065824892745
702,0.0759934639167631
1279,0.074780403029174
4697,0.0928789709962491
530,0.24022719148705
248,0.491178908986954
1761,0.152305257940583
2319,0.14449622705245
1016,0.403161362268482
367,0.268557784286632
359,0.160772857281446
3647,0.148922390336648
245,0.330580367797737
213,0.429370132338121
370,0.190866030083939
268,0.0463492080587897
1145,0.137846018494905
4466,0.118847201349627
1243,0.0605818260050344
1596,0.0596515837285989
303,0.142682994241143
240,0.15749381357372
429,0.0407615627366102
3257,0.199703941244165
1262,0.0928357355781866
1281,0.196954877996053
3222,0.217280071407336
3591,0.120847133835272
1215,0.296458653322396
250,0.336063026749007
1317,0.146049210632338
639,0.334220174850282
923,0.162547719949238
1369,0.0988572986280737
1358,0.0563162242713635
4587,0.0908081789440006
377,0.441162364433688
412,0.438069888069844
820,0.083172761288439
3059,0.0396642785030078
212,0.104921853670825
1014,0.0565926826953976
255,0.0500247000025828
201,0.829797766977842
3316,0.0635120096106365
293,0.205334456094025
237,0.256463296934435
214,0.184791461112023
241,0.2282861561318
480,0.161325291512481
269,0.530099659164105
243,0.309456314338255
765,0.581156983231032
440,0.101933108194414
377,0.594490470626679
640,0.143095890321341
751,0.147408369975806
462,0.200556918383334
825,0.358595156213936
783,0.168860721632456
316,0.410570820517772
249,0.584226805097261
2954,0.107384586900159
400,0.307980035826189
380,0.302248538615993
208,0.870825918091436
338,0.193004562003171
400,0.247031462818636
606,0.289761698678991
367,0.751232340016678
342,0.603268243412525
481,0.203143512838007
406,0.202350956660204
403,0.32222746118961
1742,0.180936834807182
554,0.19154861243366
619,0.145778196303346
3061,0.0604711474871463
322,0.0954220073452027
555,0.253393432938139
2624,0.130136414724099
345,0.241578300123909
665,0.281132482644439
341,0.247135005347174
580,0.261618766562655
1282,0.0456979575929263
1088,0.17791078430396
617,0.184120275902403
647,0.220259516233058
363,0.0869509832225397
2190,0.192371455602875
274,0.137851121921488
517,0.141155280949436
287,0.176876185078272
525,0.171834310864433
326,0.612237981296416
445,0.16052531334609
460,0.245214086356527
957,0.140474916568169
426,0.102665188501514
301,0.0885523946796247
1035,0.171715839283283
659,0.428473129614264
457,0.0919943467888952
918,0.121795758191951
323,0.0654605160916964
421,0.246423408367913
273,0.102239573105481
415,0.0781765462158096
1194,0.163694378517348
343,0.0467882020243226
290,0.165982934976933
920,0.215210854530746
1430,0.210692187315627
3703,0.0724711486664215
215,0.00718045217198089
2553,0.128642697294771
2724,0.178722785596984
613,0.216168342892992
1524,0.165180382658457
617,0.124344033646264
293,0.074504930259996
251,0.27017472960594
309,0.265523421939204
219,0.0980520657509034
214,0.203876722656053
1230,0.0843605466409817
391,0.204646385144332
240,0.133106629412618
1065,0.267591446092375
227,0.320849693421888
422,0.13884925996578
722,0.229760100516489
532,0.123364189552732
364,0.403186717339003
903,0.190277053829783
1974,0.281715105898315
301,0.563492681333928
992,0.508628101314359
2796,0.0551203932640395
3898,0.103808687860005
623,0.099940690691578
1101,0.110707624188536
753,0.454698441471249
1848,0.463765673765815
1482,0.155265642701599
952,0.279695284326459
476,0.562690429502775
243,0.261636086144712
1465,0.295587791623313
322,0.102322440023913
259,0.180621531146798
288,0.896288358477101
622,0.279982484501063
1727,0.083854941212526
292,0.328811720523861
745,0.240686484432043
239,0.0274710019972036
256,0.123672189291263
225,0.167980962489527
