date,bases,open_access_bases,bytes,open_access_bytes
"08/17/2020",43133863433414425,17026095288774995,15554686265723148,8396834220674129
"08/18/2020",43145521930527553,17037753785888123,15559624412300121,8401772367251102
"08/19/2020",43162412381057390,17054644236417960,15566982833939457,8409130788890438
"08/20/2020",43177988998105632,17070220853466202,15573631776696923,8415779731647904
"08/21/2020",43227256374946273,17119488230306843,15594714750763786,8436862705714767
"08/22/2020",43227729841295549,17119961696656119,15594942575232391,8437090530183372
"08/23/2020",43251797168856589,17144029024217159,15603743135337159,8445891090288140
"08/24/2020",43292498953735206,17184730809095776,15619747757657867,8461895712608848
"08/25/2020",43319586150258806,17211818005619376,15631356088952827,8473504043903808
"08/26/2020",43401623331473104,17243727173322078,15659974602742228,8487017821111295
"08/27/2020",43747161011099300,17267861125242305,15718268414424773,8496177347592890
"08/28/2020",43771654892900660,17292355007043665,15727149578224986,8505058511393103
"08/29/2020",43783579217558017,17304279331701022,15731784636356333,8509693569524450
"08/30/2020",43788758925161205,17309459039304210,15733757596062281,8511666529230398
"08/31/2020",43829099209947653,17349799324090658,15755280773370769,8533189706538886
"09/01/2020",43930426729069604,17451126843212609,15796649825278315,8574558758446432
"09/02/2020",43943439333432037,17464139447575042,15802360278428005,8580269211596122
"09/03/2020",43949894035354024,17470251394673515,15805038926816657,8582802846462542
"09/04/2020",43980805499757898,17501162859077389,15818663628929495,8596427548575380
"09/05/2020",43987007478350013,17507364837669504,15821493300220604,8599257219866489
"09/06/2020",43995119264625400,17515476623944891,15824707835433096,8602471755078981
"09/07/2020",44002619672828952,17522977032148443,15827525253238422,8605289172884307
"09/08/2020",44018648772388885,17539006131708376,15833155306867251,8610919226513136
"09/09/2020",44048221932701562,17568579292021053,15844811269906199,8622575189552084
"09/10/2020",44056430590914421,17572834929274747,15849908828427882,8626417259267675
"09/11/2020",44072367674637099,17587396726399275,15856831232352266,8632343837224033
"09/12/2020",44085862578720191,17600891630482367,15860931460861275,8636444065733042
"09/13/2020",44094669454070772,17609698505832948,15864828375811206,8640340980682973
"09/14/2020",44112470212971061,17627499264733237,15871861136307008,8647373741178775
"09/15/2020",44165102587471832,17679340672077601,15890666924902091,8665874283990623
"09/16/2020",44183884790094680,17698122874700449,15897788612275648,8672995971364180
"09/17/2020",44206793074229187,17721031158834956,15905406047112601,8680613406201133
"09/18/2020",44216604952692640,17730843037298409,15909382872620093,8684590231708625
"09/19/2020",44219230227131608,17733468311737377,15910369216710682,8685576575799214
"09/20/2020",44222055053444689,17736293138050458,15911539539920513,8686746899009045
"09/21/2020",44257107339068854,17771345423674623,15925387295842783,8700594654931315
"09/22/2020",44276878368665344,17791116453271113,15934416982762886,8709624341851418
"09/23/2020",44305477556874790,17814424571023965,15946630126513540,8720061230948485
"09/24/2020",44327069659401041,17836016673550216,15956200572929691,8729631677364636
"09/25/2020",44335563454185011,17844494506322303,15960531268126024,8733956539538476
"09/26/2020",44348191829285019,17857122881422311,15965332496488321,8738757767900773
"09/27/2020",44371843772400263,17880774824537555,15973915998646075,8747341270058527
"09/28/2020",44381630572664241,17890561624801533,15978165983286129,8751591254698581
"09/29/2020",44405541238496137,17914472290633429,15988008167657629,8761433439070081
"09/30/2020",44423286959368194,17932218011505486,15993859640562392,8767284911974844
"10/01/2020",44520406250568480,18029337302705772,16029626029129719,8803051300542171
"10/02/2020",44567652791098820,18076583843236112,16048326693556191,8821751964968643
"10/03/2020",44579038893003849,18087969945141141,16052497831575606,8825923102988058
"10/04/2020",44580995344270847,18089926396408139,16053383391772331,8826808663184783
"10/05/2020",44591673646887849,18100604699025141,16058142091317136,8831567362729588
"10/06/2020",44649100296968410,18125376060089463,16075869336263173,8842070653907090
"10/07/2020",44667488074754984,18143763837876037,16082677954576868,8848879272220785
"10/08/2020",44676325946453172,18152509680965745,16086414728720786,8852578146971646
"10/09/2020",44708526022741174,18184709757253747,16099364270799537,8865527689050397
"10/10/2020",44720440170576097,18196623905088670,16103586496845689,8869749915096549
"10/11/2020",44727881217131942,18204064951644515,16106397261579486,8872560679830346
"10/12/2020",44736336883448352,18212520617960925,16109690736790701,8875854155041561
"10/13/2020",44755494949256041,18227879141405115,16116832831929960,8882205758651121
"10/14/2020",44765586162802728,18237449957715002,16121016567628559,8886141813470916
"10/15/2020",44772365534684511,18244229329596785,16123672079906431,8888797325748788
"10/16/2020",44781998733452966,18253862528365240,16126829171048472,8891954416890829
"10/17/2020",44785580848656939,18257444643569213,16128612558574244,8893737804416601
"10/18/2020",44798347957978016,18270211752890290,16136637885493536,8901763131335893
"10/19/2020",44809347917295490,18281211712207764,16141110902855722,8906236148698079
"10/20/2020",44857401747459199,18329265542371473,16161381058396018,8926506304238375
"10/21/2020",44877489661321052,18349353456233326,16168431521549215,8933556767391572
"10/22/2020",44898697929596391,18370561724508665,16177314052258114,8942439298100471
"10/23/2020",44908919397857144,18380783192769418,16181420364661631,8946545610503988
"10/24/2020",44925423018197731,18397286813110005,16187792707685803,8952917953528160
"10/25/2020",44929458741236749,18401322536149023,16189487273674665,8954612519517022
"10/26/2020",44961821913401233,18433685708313507,16203103004687263,8968228250529620
"10/27/2020",44973166478721910,18445030273634184,16208353480406697,8973478726249054
"10/28/2020",44998921134417770,18470784929330044,16218941196371022,8984066442213379
"10/29/2020",45019148374879877,18488793072638643,16226938008648463,8991236465284958
"10/30/2020",45046763729494738,18506913311180146,16236139518475184,8998134662806987
"10/31/2020",45053954034819592,18513996113566066,16239054534477395,9000999567548325
"11/01/2020",45076061115068993,18536103193815467,16247988916461727,9009933949532657
"11/02/2020",45099865542739399,18559907621485873,16258027596157945,9019972629228875
"11/03/2020",45109853791383818,18569112025515104,16262084483593957,9023700736011052
"11/04/2020",45128594199151248,18586663172493612,16268768519081423,9029749620508768
"11/05/2020",45142309179278315,18599120107237748,16274504008316509,9035156480839583
"11/06/2020",45155998253684375,18605971674911374,16280067563737745,9037895219777569
"11/07/2020",45162762938146036,18612736359373035,16282991518027909,9040819174067733
"11/08/2020",45169515626311870,18619489047538869,16285541556031326,9043369212071150
"11/09/2020",45182915655492122,18632889076719121,16291012270491929,9048839926531753
"11/10/2020",45196719597981222,18646580095415345,16296470683084308,9054259893801197
"11/11/2020",45207112940758412,18656972042338145,16300985664695764,9058773973856308
"11/12/2020",45233751805502731,18683610907082464,16310814763025316,9068603072185860
"11/13/2020",45262183161589916,18712042263169649,16322209838947438,9079998148107982
"11/14/2020",45273220840369101,18723079941948834,16326535468263857,9084323777424401
"11/15/2020",45285676916107551,18735536017687284,16331930097803623,9089718406964167
"11/16/2020",45304293995439175,18754153097018908,16338594847071453,9096383156231997
"11/17/2020",45319374027526254,18769233129105987,16344597993010294,9102386302170838
"11/18/2020",45335985007580209,18784672869280862,16351036880906310,9108386385441300
"11/19/2020",45408442403524884,18799028694445529,16370874869502817,9113723337659617
"11/20/2020",45429641040668388,18818149866524526,16377490258957056,9119835094436150
"11/21/2020",45437494301276328,18825970492582505,16380677065853072,9123009667279244
"11/22/2020",45443407756620684,18831883947926861,16383136726755432,9125469328181604
"11/23/2020",45446635828463440,18835112019769617,16384537409075087,9126870010501259
"11/24/2020",45455595961016713,18844072152322890,16388310205610742,9130642807036914
"11/25/2020",45475621283697282,18863416645771307,16396493145146130,9138499338021497
"11/26/2020",45483223888392319,18871019250466344,16399883240691283,9141889433566650
"11/27/2020",45517902952905803,18905698314979828,16413787279312650,9155793472188017
"11/28/2020",45523302107090368,18911097469164393,16415833441885031,9157839634760398
"11/29/2020",45531075092255948,18918870454329973,16419566321696440,9161572514571807
"11/30/2020",45606741766948289,18951832000703443,16455125101959673,9175403400373897
"12/01/2020",45658297773720474,19002362371381010,16477984520261372,9197701587076185
"12/02/2020",45672875156866035,19016361687631291,16485077730098483,9204643124009685
"12/03/2020",45689592330769978,19032991151073258,16494071902439575,9213596432885645
"12/04/2020",45706634951785192,19050033772088472,16500451281163778,9219975811609848
"12/05/2020",45714144234249235,19057278955902708,16507886113721477,9227256224243020
"12/06/2020",45718204322593831,19061339044247304,16509550127900122,9228920238421665
"12/07/2020",45744924663214935,19088059384868408,16518629666934808,9237999777456351
"12/08/2020",45792979912593380,19136114634246853,16537542499907095,9256912610428638
"12/09/2020",45799886170525772,19141969217421407,16540122227173328,9259107790034261
"12/10/2020",45812012628812431,19154095675708066,16545750849187578,9264736412048511
"12/11/2020",45821897470914284,19163526968684155,16550196350510061,9268979875169799
"12/12/2020",45834204570783247,19175834068553118,16555242853995404,9274026378655142
"12/13/2020",45838947005316007,19180576503085878,16557130575220286,9275914099880024
"12/14/2020",45845668487452125,19185891014159396,16559861906831129,9278287831647331
"12/15/2020",45874088731727033,19204610995269836,16570877929439965,9285810048856849
"12/16/2020",45900842828736739,19225728635488258,16580467524574410,9292954085970445
"12/17/2020",45944286899381768,19239020519323925,16589670837337600,9297479572913771
"12/18/2020",46001622321534883,19296355941477040,16611262103326041,9319070838902212
"12/19/2020",46022698231258219,19317431851200376,16620140029166516,9327948764742687
"12/20/2020",46029048605815275,19323782225757432,16623040692017450,9330849427593621
"12/21/2020",46045993150355586,19340726770297743,16630004125448845,9337812861025016
"12/22/2020",46065244330249166,19359977950191323,16637627085109160,9345435820685331
"12/23/2020",46108516497416744,19403250117358901,16654532466989545,9362341202565716
"12/24/2020",46115969634369989,19410703254312146,16657402733464945,9365211469041116
"12/25/2020",46125901099870811,19420634719812968,16660934021424541,9368742757000712
"12/26/2020",46127777546648847,19422511166591004,16661665134865080,9369473870441251
"12/27/2020",46131017050544325,19425750670486482,16662913525878185,9370722261454356
"12/28/2020",46136556737022196,19430821088550668,16666689395697131,9372962969535129
"12/29/2020",46168673312826671,19462777417068167,16678530635939375,9384260482091414
"12/30/2020",46203851478308639,19485020932698130,16695060006525971,9395224229210904
"12/31/2020",46243016900409357,19524186354798848,16712295672002399,9412459894687332
"01/01/2021",46340506253144398,19621675707533889,16749892863611737,9450057086296670
"01/02/2021",46376215199420407,19657384653809898,16763879098686284,9464043321371217
"01/03/2021",46384012844806982,19665182299196473,16767093387392551,9467257610077484
"01/04/2021",46407234019265014,19688403473654505,16776104016190377,9476268238875310
"01/05/2021",46437177749392009,19718347203781500,16787924551544455,9488088774229388
"01/06/2021",46483545901818837,19764715356208328,16804527130566595,9504691353251528
"01/07/2021",46495935131346702,19776437107999702,16809059342239848,9508815936458685
"01/08/2021",46525444705312148,19789475595781398,16821493863786750,9513922990963530
"01/09/2021",46541904539375329,19800166908904301,16828996668793575,9518177602336032
"01/10/2021",46553955822579776,19812218192108748,16833956175932929,9523137109475386
"01/11/2021",46571175395717147,19829437765246119,16840239954354896,9529420887897353
"01/12/2021",46591231997514807,19849307256990873,16848540471929849,9537638846172279
"01/13/2021",46609905911025717,19867829737046802,16855556860847951,9544589621369343
"01/14/2021",46628166310919980,19886090136941065,16862612408263756,9551645168785148
"01/15/2021",46665610111310389,19909479074675405,16875432707237368,9559907785344038
"01/16/2021",46675108582637786,19916798034653642,16879249269972745,9563070546883176
"01/17/2021",46682914761219341,19924604213235197,16882611385757774,9566432662668205
"01/18/2021",46699790742955455,19941262039287111,16889166756029685,9572886999323223
"01/19/2021",46842282418625144,19959713238027586,16915641788926872,9580418223435795
"01/20/2021",47962583391280272,19972358081631696,17090102151542288,9585070636850877
"01/21/2021",49127584663374927,19993957614679381,17273396603018928,9593090721006722
"01/22/2021",49490394098134770,20008473128515762,17333799918005097,9599777892272138
"01/23/2021",49494433529858907,20012512560239899,17335355510278614,9601333484545655
"01/24/2021",49505080902815965,20022802143509957,17339930400147623,9605752188226615
"01/25/2021",49516980530622897,20034652588728139,17344489126871293,9610289412124278
"01/26/2021",49524398827046686,20042070885151928,17347764843781963,9613565129034948
"01/27/2021",49536857191651904,20054485960918746,17352790883268988,9618566526482378
"01/28/2021",49547855235040975,20065347456077339,17357201569235294,9622926764016512
"01/29/2021",49561222494561649,20078316391510784,17362541712637245,9628077027614333
"01/30/2021",49582287653374626,20099381550323761,17370599320170606,9636134635147694
"01/31/2021",49625660581030321,20142754477979456,17387732374644483,9653267689621571
"02/01/2021",49717605432596343,20234699329545478,17423715775599030,9689251090576118
"02/02/2021",49751974364399470,20264992475860685,17435053816127772,9698719623530339
"02/03/2021",49822707443413587,20280717389095492,17448230083499108,9704699307396904
"02/04/2021",49852456743105507,20308786809978534,17460755399862200,9716977171845139
"02/05/2021",49869293473881421,20322435718411087,17467041957962540,9722311845959948
"02/06/2021",49875896600424829,20328376675878216,17469483038701671,9724558060067374
"02/07/2021",49883293355858334,20335773431311721,17472729933112535,9727804954478238
"02/08/2021",49894416998105711,20346897073559098,17476838326113839,9731913347479542
"02/09/2021",49915808328267188,20368288403720575,17485353323310029,9740428344675732
"02/10/2021",50143256858264778,20386466730932681,17536359501734352,9747342424437371
"02/11/2021",50196962908826835,20439616597321708,17556620882743352,9767407446966316
"02/12/2021",50210616145204964,20453269833699837,17562836229287631,9773622793510595
"02/13/2021",50227341091512547,20469994780007420,17569964368191050,9780750932414014
"02/14/2021",50233279903930021,20475933592424894,17572280696989211,9783067261212175
"02/15/2021",50240265870899102,20482919559393975,17574704934213976,9785491498436940
"02/16/2021",50258874179488873,20501527867983746,17582120111329275,9792906675552239
"02/17/2021",50268541149738630,20511194838233503,17585868397584598,9796654961807562
"02/18/2021",50280850315705837,20522933716275584,17590403080847166,9801101949212098
"02/19/2021",50289882338324943,20531965738894690,17593848144132806,9804547012497738
"02/20/2021",50295199894100913,20537283294670660,17595926071881834,9806624940246766
"02/21/2021",50304337031467973,20546410333887070,17599012038578423,9809707238296253
"02/22/2021",50331452276348767,20572681071278017,17608473832781479,9818750694674273
"02/23/2021",50346179043465324,20584353569042422,17614229945714839,9823510919204022
"02/24/2021",50379019684720395,20617194210297493,17628066721195025,9837347694684208
"02/25/2021",50391739361556994,20629913887134092,17632585635361415,9841866608850598
"02/26/2021",50429456865100743,20665821298666422,17646949458256101,9855809758093737
"02/27/2021",50446428318845645,20681375190797071,17653201732037288,9861562708479361
"02/28/2021",50457840087827615,20692786959779041,17658916331142371,9867277307584444
"03/01/2021",50530554904708981,20765501776660407,17687318459339546,9895679435781619
"03/02/2021",50550400654558847,20784528691082609,17695106773501981,9903293099361678
"03/03/2021",50576514376662511,20796835267485289,17701551966073209,9907967963925342
"03/04/2021",50588597126175254,20808918016998032,17706644334532109,9913060332384242
"03/05/2021",50617689556609728,20830646414424197,17718105172739463,9921991061547891
"03/06/2021",50625255676097945,20836528749883559,17722372756885454,9925476785048668
"03/07/2021",50629831172157585,20841104245943199,17724136460736743,9927240488899957
"03/08/2021",50644780929239771,20856054003025385,17729908101543127,9933012129706341
"03/09/2021",50660856707652877,20871929090628241,17735909235951940,9938922258193538
"03/10/2021",50671728639980380,20882801022955744,17740029639733463,9943042661975061
"03/11/2021",50684688259125976,20890166926258728,17745734850662261,9946467203381350
"03/12/2021",50719816737445084,20925295404577836,17759228715864732,9959961068583821
"03/13/2021",50723157154148769,20928635821281521,17760461270767553,9961193623486642
"03/14/2021",50734999746134592,20940478413267344,17765753515675198,9966485868394287
"03/15/2021",50815705439308066,21021169017530043,17798354726066229,9999081126179418
"03/16/2021",50872642366013902,21078105944235879,17813576606060053,10014303006173242
"03/17/2021",50955177656013299,21160641234235276,17843353295103956,10044079695217145
"03/18/2021",50984434167677592,21188621332553712,17854635199734436,10054881985292873
"03/19/2021",50996560036962484,21198324321837231,17859057716380724,10058595201407732
"03/20/2021",51007908885280003,21208050523306506,17863282298210842,10062346601908438
"03/21/2021",51015031750101493,21215173388127996,17866287528515981,10065351832213577
"03/22/2021",51033238722478161,21233207713773430,17873753689339265,10072753020714146
"03/23/2021",51056135664267175,21250942105854763,17880888757420290,10078269570585873
"03/24/2021",51113258048506293,21307778819204493,17899390996049025,10096642544873394
"03/25/2021",51143405644106724,21328426797317697,17910689159272699,10103761961076745
"03/26/2021",51158694666692047,21343671959209924,17915815337053790,10108873661213892
"03/27/2021",51161205818076453,21345435194710890,17916733210830752,10109552996035199
"03/28/2021",51170514573524853,21354743950159290,17920262049929595,10113081835134042
"03/29/2021",51264096791545493,21363128683739670,17945238856806221,10116508792110766
"03/30/2021",51297834137533835,21384337810594727,17958539755787648,10124205022443458
"03/31/2021",51447510246947861,21430907721245487,18001204257689236,10141826660434642
"04/01/2021",51508178053780724,21487642705790088,18026020213354929,10165026476752798
"04/02/2021",51519788221844385,21499252873853749,18030395898346469,10169402161744338
"04/03/2021",51526576325058741,21506040977068105,18033020232703577,10172026496101446
"04/04/2021",51545818132725440,21525282784734804,18040421558221937,10179427821619806
"04/05/2021",51559766786914635,21539231438923999,18045904525160960,10184910788558829
"04/06/2021",51579374391226528,21556081546705292,18053145667367441,10191189535346718
"04/07/2021",51594422327305198,21571129482783962,18059671419137555,10197715287116832
"04/08/2021",51615945879378466,21590227417215201,18067226881928893,10204258402996381
"04/09/2021",51626190588690004,21600472126526739,18071639423475131,10208670944542619
"04/10/2021",51636834510664667,21611116048501402,18076109028658409,10213140549725897
"04/11/2021",51653527826338255,21627809364174990,18080327397218400,10217358918285888
"04/12/2021",51661832381159921,21635575490877378,18083690825274176,10220514186270615
"04/13/2021",51688109966979543,21661853076697000,18094024311828664,10230847672825103
"04/14/2021",51709811613485147,21683400277361350,18102546885848488,10239302236814855
"04/15/2021",51766734024740826,21702102156473227,18117966198672550,10246136798427257
"04/16/2021",51786226529476662,21715521584916348,18125737685451927,10251246768939431
"04/17/2021",51792744799124509,21722039854564195,18128923813426512,10254432896914016
"04/18/2021",51795324176317294,21724619231756980,18129874165202220,10255383248689724
"04/19/2021",51859663936010710,21780460254616146,18153829048482339,10278450062764019
"04/20/2021",51883992142374230,21804485369123135,18163545017164064,10288081563990050
"04/21/2021",51901134889460432,21818633331886122,18170282811315207,10293850613162794
"04/22/2021",51911925183201813,21829393752078703,18174753123293621,10298311377648065
"04/23/2021",51945606865196832,21855198102976973,18186025685725427,10307997767249121
"04/24/2021",51952980799225081,21862572037005222,18188847847252541,10310819928776235
"04/25/2021",51958486742908673,21868077980688814,18190995328591675,10312967410115369
"04/26/2021",51968612406552333,21878203644332474,18195151112444056,10317123193967750
"04/27/2021",52000635134446311,21905201974523380,18205776396288634,10325866313140719
"04/28/2021",52020713729386060,21925185859722413,18213748666809397,10333806964870915
"04/29/2021",52037544792905359,21942016923241712,18220400594892082,10340458892953600
"04/30/2021",52104070470485060,22008542600821413,18246419037879391,10366477335940909
"05/01/2021",52178680789118549,22083152919454902,18272701780862436,10392760078923954
"05/02/2021",52186510225038700,22090982355375053,18275466970615204,10395525268676722
"05/03/2021",52200461988813064,22104934119149417,18280914424734992,10400972722796510
"05/04/2021",52214012041170058,22118484171506411,18286515383993718,10406573682055236
"05/05/2021",52504768641704046,22158536140543975,18341804040452444,10422223107375734
"05/06/2021",52936557906261519,22189652349941592,18416656823399406,10433503747585123
"05/07/2021",53177473733895691,22202930964766323,18458565264511473,10439036697895912
"05/08/2021",53191799448694724,22217256679565356,18463712499836923,10444183933221362
"05/09/2021",53197256223791985,22222713454662617,18465254544793225,10445725978177664
"05/10/2021",53209753077493430,22235210308364062,18469514646722390,10449986080106829
"05/11/2021",53233062538155855,22258519769026487,18478433725129523,10458905158513962
"05/12/2021",53271042885509597,22284914211962767,18490778124402868,10468838280414882
"05/13/2021",53291600221675150,22305471548128320,18497695142685012,10475755298697026
"05/14/2021",53304858242015102,22318729568468272,18502733655067964,10480793811079978
"05/15/2021",53317652330934544,22331523657387714,18507706777379480,10485766933391494
"05/16/2021",53327638865209555,22341510191662725,18511798649113779,10489858805125793
"05/17/2021",53344596482469665,22358467808922835,18518279978837493,10496340134849507
"05/18/2021",53357709431449292,22370472587602243,18523989670672947,10501580749032148
"05/19/2021",53416421678968420,22427113538320453,18545082736707601,10522239499802032
"05/20/2021",53439142916053258,22442457850657384,18553542050252784,10528011278541326
"05/21/2021",53453435447050696,22454315253177875,18558948889410880,10532699210023733
"05/22/2021",53459983374039843,22460863180167022,18562262418591147,10536012739204000
"05/23/2021",53466940886496398,22467820692623577,18565084112232933,10538834432845786
"05/24/2021",53478635577766447,22479506565566658,18569770875898343,10543519312818991
"05/25/2021",53497012252467573,22497883240267784,18576720455538287,10550468892458935
"05/26/2021",53527902385367923,22522871636906042,18586717235321327,10558993331231080
"05/27/2021",53547290497344721,22541949661466062,18593205023503564,10565350075820807
"05/28/2021",53691952539623676,22566276209243075,18621276713416564,10574592053489450
"05/29/2021",53700513176040292,22574836845659691,18624701159102831,10578016499175717
"05/30/2021",53707869371765981,22582193041385380,18627512238058169,10580827578131055
"05/31/2021",53733075531923664,22607399201543063,18638199336037330,10591514676110216
"06/01/2021",53815297536570736,22689609739398383,18671664884898788,10624973267646459
"06/02/2021",53831547347630882,22705859550458529,18678109380990836,10631417763738507
"06/03/2021",53846131970729070,22720444173556717,18683843538423295,10637151921170966
"06/04/2021",53911071624303746,22739402289503503,18699764465888698,10643759164435558
"06/05/2021",53916695016904105,22745025682103862,18702193398031195,10646188096578055
"06/06/2021",53942030343350666,22770361008550423,18711492076453434,10655486775000294
"06/07/2021",53959211783746236,22787266030867483,18717475620208681,10661316062999987
"06/08/2021",53985332019912174,22813386267033421,18727978993380914,10671819436172220
"06/09/2021",54012176445242849,22840230692364096,18738522448977756,10682362891769062
"06/10/2021",54053268627069966,22861811460691572,18754404876028750,10689083204680139
"06/11/2021",54098815405991808,22904921303599980,18774920148396785,10709065671548958
"06/12/2021",54103261768982679,22908880270251075,18776642141177671,10710538588476049
"06/13/2021",54110232138469807,22915850639738203,18779267608578397,10713164055876775
"06/14/2021",54119541489417098,22924470042565294,18783049200079481,10716679372359643
"06/15/2021",54145756142088145,22949573434230981,18795600621751113,10728789546425209
"06/16/2021",54166644098668035,22967166740425944,18803436358284742,10735421641417208
"06/17/2021",54204238792395505,22999655873458481,18817731576147944,10748628155662440
"06/18/2021",54241294465805616,23036510026082474,18829682153940513,10760465533074156
"06/19/2021",54247790989203265,23043006549480123,18832195415077989,10762978794211632
"06/20/2021",54264731832670921,23059947392947779,18838933770676311,10769717149809954
"06/21/2021",54283240434136361,23074462712153094,18845657305398378,10775097327581789
"06/22/2021",54331985121090163,23122570208852296,18865870343402297,10795034605773707
"06/23/2021",54371883438570984,23162468526333117,18880238887833905,10809403150205315
"06/24/2021",54398303895976895,23188303706427140,18888695508951520,10817754600765829
"06/25/2021",54424740950655672,23213880716925417,18898974392831536,10827908087056866
"06/26/2021",54435377103103360,23224516869373105,18902441657398375,10831375351623705
"06/27/2021",54442019486375577,23230953438749722,18904865844662468,10833702661767844
"06/28/2021",54452353081356052,23241074725108597,18908894692041412,10837656903622213
"06/29/2021",54474460270639062,23261763024497829,18917244729688092,10845658266325668
"06/30/2021",54535130980018759,23322433733877526,18940626934559107,10869040471196683
"07/01/2021",54587069238526415,23372322749934660,18960681300910375,10888421589723856
"07/02/2021",54622928489720638,23405086472912028,18975118940702921,10901751026694199
"07/03/2021",54655232990553386,23437390973744776,18985580617892843,10912212703884121
"07/04/2021",54661024533980547,23443182517171937,18987839205215941,10914471291207219
"07/05/2021",54669030320858393,23450664028458399,18990923076288695,10917450268258726
"07/06/2021",54692068558457083,23473702266057089,18997784283834577,10924311475804608
"07/07/2021",54714116683994774,23495750391594780,19005300646107458,10931827838077489
"07/08/2021",54730650965523787,23511790543184872,19011523219094270,10937921849704463
"07/09/2021",54748024789334375,23528468492555431,19017235872062062,10943249650935278
"07/10/2021",54762837581640748,23538707294862685,19022230852185318,10946670382727124
"07/11/2021",54766135931411087,23542005644633024,19023435264208119,10947874794749925
"07/12/2021",54774703690732304,23550573403954241,19026887574460985,10951327105002791
"07/13/2021",54801338058791564,23577207772013501,19036807688221678,10961247218763484
"07/14/2021",54811077445202556,23586947158424493,19040414500456085,10964854030997891
"07/15/2021",54830128193617979,23605978915084204,19047804441633144,10972234974626474
"07/16/2021",54838495843681802,23614346565148027,19051172897994334,10975603430987664
"07/17/2021",54923126887917129,23698977609383354,19080858551701655,11005289084694985
"07/18/2021",54931086502524479,23706937223990704,19084564023860750,11008994556854080
"07/19/2021",54944575445994378,23711492338274981,19090269140409401,11010849545312098
"07/20/2021",54954570370247463,23721487262528066,19094501706816783,11015082111719480
"07/21/2021",54961448381931087,23728365274211690,19096922270026603,11017502674929300
"07/22/2021",55012053277592583,23778970169873186,19116906659471196,11037487064373893
"07/23/2021",55026561024439363,23793477916719966,19122158699430650,11042739104333347
"07/24/2021",55032871152406232,23799788044686835,19124543345897164,11045123750799861
"07/25/2021",55052861141990136,23804816823791096,19129803085111103,11047160064083979
"07/26/2021",55063067261838425,23815022943639385,19133689906123179,11051046885096055
"07/27/2021",55090897111432127,23842852793233087,19143362995968762,11060719974941638
"07/28/2021",55103356855360700,23855312537161660,19147941665207672,11065298644180548
"07/29/2021",55110066050821964,23862021732622924,19150613294428197,11067970273401073
"07/30/2021",55128052372955881,23874414466636473,19157192015675153,11073382484902216
"07/31/2021",55163358450321607,23909720544002199,19170174448681568,11086364917908631
"08/01/2021",55197543977475990,23943906071156582,19183242668073489,11099433137300552
"08/02/2021",55199958021574388,23946320115254980,19184168567748579,11100359036975642
"08/03/2021",55211741975714877,23958104069395469,19189782906629018,11105973375856081
"08/04/2021",55215440106012306,23961802199692898,19191507854413476,11107698323640539
"08/05/2021",55323124962681572,23971328500798351,19218242535987767,11111177279669315
"08/06/2021",55466528576768341,23991725979634046,19269312677359703,11119328356862073
"08/07/2021",55476734919207761,24001932322073466,19273178705395858,11123194384898228
"08/08/2021",55491642606964204,24016840009829909,19277390453456437,11127406132958807
"08/09/2021",55499411673957149,24024609076822854,19280750975863178,11130766655365548
"08/10/2021",55533315206792778,24057198603184051,19289364244329742,11139069057551742
"08/11/2021",55554020696168345,24071315431175603,19297565176584116,11144588612000484
"08/12/2021",55616626215858802,24133920950866060,19312111340998395,11159134776414763
"08/13/2021",55638501404287383,24155796139294641,19319092820966301,11166116256382669
"08/14/2021",55651176033719574,24168470768726832,19324446953679274,11171470389095642
"08/15/2021",55657862756216313,24175157491223571,19327070853196290,11174094288612658
"08/16/2021",55674375418739029,24191670153746287,19333783352306890,11180806787723258
"08/17/2021",55707744400918205,24225039135925463,19343502157658603,11190525593074971
"08/18/2021",55723267243677544,24240561978684802,19349477110672671,11196500546089039
"08/19/2021",55746876417855890,24257273678582644,19357752887951817,11203440181262290
"08/20/2021",55782464806909613,24285062520734767,19368719664596484,11211465977007429
"08/21/2021",55803762661712425,24305424941638986,19372948671667672,11215364841948582
"08/22/2021",55807673188481042,24309335468407603,19374383114546010,11216799284826920
"08/23/2021",55831753487915916,24333415767842477,19383865878509863,11226282048790773
"08/24/2021",55862336182119687,24363998462046248,19391796238909974,11234212409190884
"08/25/2021",55880987880971043,24381538658473848,19398158377226515,11240280729311990
"08/26/2021",55896473572385421,24397024349888226,19403289777238635,11245412129324110
"08/27/2021",55927180980914115,24427731758416920,19414243232846668,11256365584932143
"08/28/2021",55949875867058933,24450008887289498,19422615238507637,11264594996229454
"08/29/2021",55956609061941818,24456742082172383,19425556618375600,11267536376097417
"08/30/2021",56038974335640646,24468680057933063,19442840874671824,11272367603964140
"08/31/2021",56110733186621717,24521370830610437,19474699457832705,11296156228149211
"09/01/2021",56174474318728380,24577740032801500,19501006640731893,11318929734880789
"09/02/2021",56270021440562657,24611244996123631,19539613026772679,11332383477263334
"09/03/2021",56283676138109397,24620337109542017,19544970810641861,11335985965231013
"09/04/2021",56296468967918455,24632830335092603,19550004503452125,11340915868616861
"09/05/2021",56308930860664607,24644833255231836,19554565774453786,11345400369955905
"09/06/2021",56321251853602664,24657154248169893,19559285634480458,11350120229982577
"09/07/2021",56346378867264476,24680096835416744,19569679049801321,11359748297307574
"09/08/2021",56391692906450066,24723585658918336,19587675359970430,11377226404973206
